date,open,high,low,close,volume
2015-02-02 09:15:00,1235.65,1235.65,1234.05,1234.05,1
2015-02-02 09:16:00,1234.05,1235.05,1234.05,1235.0,44
2015-02-02 09:17:00,1235.0,1235.05,1235.0,1235.0,8
2015-02-02 09:18:00,1235.0,1237.95,1235.0,1237.95,42
2015-02-02 09:19:00,1238.0,1238.0,1235.05,1235.05,22
2015-02-02 09:20:00,1235.05,1238.0,1235.05,1238.0,17
2015-02-02 09:21:00,1238.0,1238.0,1238.0,1238.0,0
2015-02-02 09:22:00,1238.0,1251.2,1238.0,1249.3,402
2015-02-02 09:23:00,1249.3,1249.3,1247.95,1247.95,16
2015-02-02 09:24:00,1247.95,1250.0,1247.95,1250.0,256
2015-02-02 09:25:00,1246.9,1246.9,1246.55,1246.55,25
2015-02-02 09:26:00,1246.55,1247.45,1246.55,1247.45,1
2015-02-02 09:27:00,1247.45,1249.25,1247.45,1249.25,151
2015-02-02 09:28:00,1249.25,1250.0,1247.85,1247.85,32
2015-02-02 09:29:00,1247.85,1251.0,1247.0,1251.0,79
2015-02-02 09:30:00,1251.0,1251.0,1251.0,1251.0,0
2015-02-02 09:31:00,1251.0,1251.0,1250.0,1250.0,13
2015-02-02 09:32:00,1250.0,1250.0,1250.0,1250.0,37
2015-02-02 09:33:00,1250.0,1250.0,1249.3,1249.3,4
2015-02-02 09:34:00,1249.3,1249.3,1249.3,1249.3,4
2015-02-02 09:35:00,1249.3,1249.95,1249.3,1249.3,15
2015-02-02 09:36:00,1249.3,1249.3,1249.3,1249.3,3
2015-02-02 09:37:00,1249.3,1249.85,1249.3,1249.85,1
2015-02-02 09:38:00,1249.85,1249.95,1249.85,1249.95,25
2015-02-02 09:39:00,1249.95,1249.95,1246.3,1247.95,11
2015-02-02 09:40:00,1247.95,1248.0,1246.6,1246.65,26
2015-02-02 09:41:00,1246.65,1246.65,1245.0,1245.0,12
2015-02-02 09:42:00,1245.0,1245.0,1245.0,1245.0,0
2015-02-02 09:43:00,1245.0,1245.0,1245.0,1245.0,0
2015-02-02 09:44:00,1245.0,1245.0,1242.0,1242.0,48
2015-02-02 09:45:00,1242.0,1244.1,1240.15,1244.1,110
2015-02-02 09:46:00,1244.1,1244.1,1240.4,1240.4,1
2015-02-02 09:47:00,1240.4,1245.4,1240.4,1245.4,1
2015-02-02 09:48:00,1245.4,1245.4,1240.0,1240.0,23
2015-02-02 09:49:00,1240.0,1241.0,1240.0,1241.0,7
2015-02-02 09:50:00,1241.0,1246.0,1241.0,1246.0,32
2015-02-02 09:51:00,1246.0,1246.0,1238.25,1238.25,60
2015-02-02 09:52:00,1238.25,1238.25,1238.0,1238.0,24
2015-02-02 09:53:00,1238.0,1238.0,1235.0,1235.0,33
2015-02-02 09:54:00,1237.9,1237.9,1235.05,1235.05,3
2015-02-02 09:55:00,1235.05,1237.0,1235.05,1237.0,25
2015-02-02 09:56:00,1237.0,1237.0,1237.0,1237.0,0
2015-02-02 09:57:00,1237.0,1237.0,1237.0,1237.0,0
2015-02-02 09:58:00,1237.0,1237.0,1237.0,1237.0,0
2015-02-02 09:59:00,1237.0,1237.0,1237.0,1237.0,0
2015-02-02 10:00:00,1235.05,1235.05,1235.05,1235.05,20
2015-02-02 10:01:00,1235.0,1235.0,1235.0,1235.0,2
2015-02-02 10:02:00,1235.0,1235.0,1235.0,1235.0,0
2015-02-02 10:03:00,1235.0,1235.0,1235.0,1235.0,0
2015-02-02 10:04:00,1238.0,1238.2,1238.0,1238.2,98
2015-02-02 10:05:00,1238.2,1238.25,1238.2,1238.25,135
2015-02-02 10:06:00,1238.25,1238.25,1238.25,1238.25,0
2015-02-02 10:07:00,1238.25,1240.8,1238.25,1240.8,10
2015-02-02 10:08:00,1240.8,1240.8,1240.8,1240.8,0
2015-02-02 10:09:00,1240.8,1240.8,1240.8,1240.8,0
2015-02-02 10:10:00,1240.8,1240.8,1240.8,1240.8,0
2015-02-02 10:11:00,1240.8,1240.8,1240.8,1240.8,0
2015-02-02 10:12:00,1240.8,1240.8,1240.8,1240.8,0
2015-02-02 10:13:00,1240.95,1240.95,1240.95,1240.95,10
2015-02-02 10:14:00,1240.95,1240.95,1240.95,1240.95,0
2015-02-02 10:15:00,1240.9,1240.9,1240.9,1240.9,10
2015-02-02 10:16:00,1240.9,1240.9,1240.9,1240.9,0
2015-02-02 10:17:00,1240.9,1240.9,1240.9,1240.9,0
2015-02-02 10:18:00,1240.9,1240.9,1240.9,1240.9,0
2015-02-02 10:19:00,1239.6,1239.6,1239.6,1239.6,5
